mql_id,first_contact_date,origin,won_date,converted,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,declared_product_catalog_size,declared_monthly_revenue,missing_fields_count,readiness_score,friction_score,completeness_level,behaviour_profile_clean
b3e31e79453990477407f7baa2c27d70,2019-02-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
3f54048b64be285aa15f4347fa284817,2017-04-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
84094c9f8dc82c57cae08d3cd0acb96f,2028-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
dc26c5197ace46abe960095b7a46a8e9,2014-12-17,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
f9e00dc9c33ce95e5a4645771b81bc1d,2013-11-17,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
cac06d4ace00a7b39564429b57e07a72,2016-02-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
c556184b3fe2087834850b68fa435cee,2015-04-18,direct_traffic,2022-05-18,1,household_utilities,online_medium,cat,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,cat
d256e49359ddb82dc0659cb2061cb2ee,2031-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
740bddcc602c597abda096a90ebb476a,2021-03-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
3eed6d27b0b2dd008c1be88cce8245fc,2011-05-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
27424f3a283c39027eb12a690d4b6d39,2019-01-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
8155cf9d25c763ee101e424ec5cac948,2005-04-18,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
d3cc126a20cc1d4c30246461bd4424bb,2002-01-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
6e4fd1f8d7082b92ba9842ab88aab57e,2014-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
4a64e3c8f85fa662586e8998b3a9bb77,2006-03-18,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
eea86d31fb5dda6d18f0e716591310c4,2013-03-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
f0d4c58768543ca9483599f6f9410980,2004-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
6ba667e88fcf8fa9c8d633ca5f198a48,2013-11-17,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
b20ec3227487235bbe4117ced1337719,2018-03-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
051c04b3816292c5145c6fe53c025719,2030-11-17,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
dc377cb284d45f3425140456dd4cceef,2010-01-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
567d9451c6f346cf203e6143455a6653,2001-04-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
a835b85d71f258f45c97a98864ad067b,2019-09-17,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
5003a4ae7ba6a9b3f0eb6b463cf09aeb,2012-04-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
d2d0cd4ce0710569cf620c2a4f598aa8,2025-01-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
67455a0673f5cf26deae5b270c003e83,2023-01-18,direct_traffic,2014-06-18,1,toys,online_big,wolf,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,wolf
9bcdf1b62703e7e48976eb9dd86ebb3e,2027-02-18,referral,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
7b889da86fa368b083e6b41f1c879fa9,2017-07-17,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
4e253f59ce72377038ab855694e4903c,2001-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
84ea3a7910c3ca971d4718adf0f707f2,2023-04-18,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
5a9fa2197c5e405543c00bd501751082,2019-01-18,display,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
ebb72d4bfba370aecb29bc7519c9dac2,2005-10-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
216cbd05fb1918ba700506718cd8d915,2010-08-17,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
ff7909ee83a27657cc43a3d5dad7c4e3,2020-02-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
a9ff8314bd4af3bf87c9037dceceff53,2010-01-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
01262c816d03a88372753fac1d70f02d,2010-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
6e61e57c1a5ea6fa42bf249242440e91,2029-03-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
8f1eb4568b6b9604a802e083eaf45f51,2012-01-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
595f10559cc4d7492e70cdd9ed00ba42,2012-04-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
4259f88ec5599c3e58266f349beceb45,2011-05-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
78d3e5766f355ed5b69199a2df00382b,2023-05-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
388823cb9249d4cebc9d677a99e1d79d,2023-10-17,referral,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
d3edd466842655ec6dc7ac0590baf52d,2025-09-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
8a91157161fc4306d68471c4773a41dd,2001-03-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
ba08e773374e74b0609b9668df3cd163,2022-01-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
7bd93a032fe572ca1d65f0ea7ee5c0b5,2007-01-18,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
50c8932f79e0369ac94e06e9c6bd86e5,2027-03-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
3348eb92c98456b4ef8930705f073148,2025-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
c4a6424fad3db0bab7b55785a0c6680d,2008-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
58d2090ece6d4b4a64b9af4763e6661b,2005-04-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
21ec62fa8ae57a1439eec4f09c704806,2022-05-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
ab11f58a6bf7036a656364b0ba68fb74,2005-04-18,paid_search,2010-04-18,1,sports_leisure,online_medium,cat,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,cat
11c3bc83e4a0ecfb01176e866d97435f,2012-01-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
c858c3ad63668cb33842d65de826d804,2026-03-18,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
d3b5cb5dec3aa02af6dd16a5738b6b04,2026-05-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
472a3b0078de94d9743715bad1d9fb90,2028-05-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
9d120ada9eb2da286352159f945234ef,2028-02-18,referral,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
3de3b7d9e1ec9e717cf6f5182c9546ad,2013-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
d60c24a3d320c44bcd724270bc61f703,2016-02-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
d7de8d1ac85f7464b6f972987b047296,2013-04-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
f3ed1977e3554ea76e333ff63ff2e940,2009-05-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
648065d6b81ecfa8cc16a36a1aadb0a1,2027-04-18,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
c89fb04b571d162cd3719a4b06ec8422,2016-03-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
f87153f5ba67f0dfc90e9e562afc430e,2010-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
be8e18628d3b1e19f8f9eb2ae7d913ca,2007-10-17,display,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
de3358cacdad583d84eb857858d15771,2006-12-17,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
f0a864c2092c2885179523674f580428,2013-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
a1c0274ecb47b9b7c3b3f97ae6756cd3,2016-03-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
fd8b568e665b8506d640290c654c51c7,2007-05-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
b65e747fd66bfc23a11308b8f52dad94,2031-07-17,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
84f11ceb99dafe222dde3767eb4fe663,2026-03-18,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
5bae7561597d0a52e9b41ca506b33302,2011-03-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
308aa0735742812f56e74349bb84c3e8,2007-05-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
17e2f490c88a85e1a0872d7e5431e374,2005-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
bae38661a27f6228ba38c36e766ed769,2018-02-18,social,2010-09-18,1,stationery,industry,cat,0,0,35,2000,100000,1,3,1,HIGH_COMPLETENESS,cat
ac10e665742d961d630f9d86307dd3b5,2005-04-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
263674f3b69459e3f1d42bccb8996777,2027-08-17,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
c02235a55d85edfd632c1b009cbea94c,2031-10-17,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
450b97a48568c3118ff397f73abe4e4a,2003-04-18,referral,2010-04-18,1,food_drink,online_medium,cat,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,cat
227e69e4b6f590bf169f5d1eb993ebf7,2020-02-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
17d6278aaf26be24980654e102a111fc,2018-04-18,other,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
a082c0a47eb5379353243b15bf77c560,2006-09-17,referral,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
99ba5c4097c6b8fef5ed774a1a6714b8,2026-05-18,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
012849d3021dca5ddefa4d967324caeb,2012-05-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
9878253904482726e741460a99adba86,2022-01-18,organic_search,2026-01-18,1,food_supplement,industry,,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,UNKNOWN
4f7ef7308c8eb7e5e3730a15a66c0fb3,2006-10-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
b9121f1db9d4771da790da05438d0e05,2031-05-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
daceb01279633a581b12e34aa3653c6e,2018-01-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
93f97410020f1aeb261aa376df54f44d,2021-07-17,other,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
ed3d878bf23177e7075ce07578841047,2009-05-18,organic_search,2011-05-18,1,home_decor,online_medium,cat,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,cat
27e5a42dc357dc9ec3ef7366ac382854,2016-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
c3d01570a1a71215cb64c07a96727e26,2017-05-18,other,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
ad0ca0bad566bac4acce21e459b10e16,2013-11-17,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
119ce5d79e3c006a9e46967bff271cb2,2024-05-18,organic_search,2019-06-18,1,health_beauty,online_top,cat,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,cat
6c489ad0aa78ee6e196e8406aea36aae,2002-05-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
781a0d5b385137b6e05971f024a4d4f1,2003-05-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
5fd89bebd9cf4213e2b78e174d6f9c49,2004-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
f6b192564928a1348da491c4987e08c4,2001-02-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
1f4e960dc47c49ab5c2a495e00055f64,2015-12-17,organic_search,2007-02-18,1,bed_bath_table,offline,,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,UNKNOWN
0f09698017af107026ad0b0be011fa73,2001-09-17,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
98ca71ddc4a8306c1f822ae5123be344,2026-03-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
c8dd7f060ba06a66113c6fa328cc0dcb,2006-03-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
37d5fa050fb58c769c3d89b398687e73,2028-11-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
05d287893f5f083739da863da2c4b6f8,2029-03-18,social,2016-04-18,1,health_beauty,online_small,cat,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,cat
4f5a7f55aa8a4a5f912df8eda4602239,2004-01-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
50a695191ac05ad0599f69269cb8ce78,2026-02-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
3f616bcb8ecb6fad8367737ff0cbcf81,2030-01-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
fa4dbc17e5005a96e83003e98cea1340,2003-10-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
6077a0d6025b48d2191714d5813492a8,2022-05-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
385166c2515d9fb7d6e7901f20adf8f6,2006-10-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
485c9dd9f966911391e65c4f24f46abe,2005-04-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
fc64004dee3fa6dec3cf0a018f64f1cd,2005-02-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
02cf7b95eaf630256990316ef6d5bcb3,2031-10-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
fcac261edd107969dab8b6254f7716df,2013-04-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
1c4196d0ff7fe4e94bdca98fb251bc25,2020-04-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
d4aa3819fa81ce7edefa6cd564645656,2016-05-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
0b97be8b4b408a3a0780a32e0a143a7f,2022-01-18,unknown,2008-02-18,1,watches,online_big,,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,UNKNOWN
666c2c266ab32178f0a6e523a5be1475,2013-02-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
8d5679179e529f9ed2dfd332a526f51f,2013-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
53db20e7751970e0f8af8902cd7aad34,2009-11-17,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
1c866cbb2df9ad14941c2f7d1ee0b027,2020-03-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
4bc2d171e7cff7fa3c2c4bd0bf5dabc4,2027-07-17,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
cfefe028584e7a3f406e1096e7daaaff,2024-09-17,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
977f18da3bd9a7e87b4642054cd03f91,2022-03-18,direct_traffic,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
dfeb99cdfcf6f7fc01785f979eff8ea3,2004-04-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
46c4e6a9d4e1392f1f86747329e15ab0,2003-08-17,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
2552a7b886c1710f36be92ac29b1362d,2009-01-18,unknown,2016-02-18,1,fashion_accessories,online_beginner,,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,UNKNOWN
8e507f1b8fd82c2bfae43b8f3cb66ba0,2024-05-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
af5ac7432f2b60611a2b2081da85bdc0,2027-10-17,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
6a94e24f5ca3ea4ec201480618095de8,2010-03-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
59c0665c39a2bb9c8776d66f4e8b8f66,2010-01-18,direct_traffic,2022-02-18,1,jewerly,online_medium,,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,UNKNOWN
4424206bb5705836a4bced27f9dfa350,2002-10-17,referral,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
a060a959e2593a9036a4a9a449f9b304,2019-10-17,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
8bc33f5058873fd28b557a2ba59a8795,2014-04-18,social,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
66e2c22dd0d2d4bac4dbba93ce68e639,2010-01-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
f4829b9504d0ec0985719d9a7e2455a2,2019-04-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
fa9032f8af3c9bd9029241db3cc8a38b,2025-05-18,paid_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
4151b0029636a1c55afcce9283ac7902,2005-02-18,organic_search,2012-02-18,1,home_decor,industry,,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,UNKNOWN
d8eab7a13d4255428253eef1b2e64b0d,2016-07-17,referral,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
e13538a1556c413f59514438a436b1fa,2011-04-18,unknown,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
b5ab45423ffb576accdb554b967cdad5,2031-01-18,email,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
fc4166d1b1e192f650ee2d807b54c943,2016-01-18,social,2008-02-18,1,pet,online_small,,0,0,0,0,0,4,0,4,LOW_COMPLETENESS,UNKNOWN
e129fb3798d317171dc9bd7d2cb43de3,2004-02-18,organic_search,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,4,LOW_COMPLETENESS,UNKNOWN
